radiotype,radio,area,cellid,enbrnc,lcid,xarfcn,unit,band,fc,sigl,asu,signal,lat,lon,acc,speed,bearing,alt,rsrq,rssnr,ss,ta,timerange,Temperature,Dew Point,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,2,28,-112,39.0564002,-94.5862128,11.2,0,148.5,254.4,-20,-7.2,20,7,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,2,22,-118,39.0559212,-94.58609,9.6,6.4,165.6,252.8,-19,-5.2,17,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,2,22,-118,39.0556655,-94.5861703,9.6,2.6,192.8,254.4,-19,-7.6,17,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,2,24,-116,39.0557176,-94.5861815,6.4,0.7,345.8,254.1,-20,-3.8,20,7,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,2,24,-116,39.0557247,-94.586185,7.5,0.1,327.4,253.9,-20,7.6,20,7,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,3,40,-100,39.0550879,-94.5862874,5.7,9.2,183.5,254.4,-11,12.8,22,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,44,-96,39.0541779,-94.5863457,6.4,8.5,182,255.4,-13,12,25,6,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,42,-98,39.053826,-94.5863119,7.5,8,180,255.4,-17,0.6,28,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,45,-95,39.0530015,-94.5864161,6.4,8.5,188,255.4,-10,18.6,25,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,45,-95,39.0523991,-94.586394,6.4,10,182.9,255.4,-10,15.4,25,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,45,-95,39.0519243,-94.5863675,6.4,10.6,182,255.4,-10,15.4,25,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,47,-93,39.0510228,-94.5863855,32.8,11.6,180.1,244.3,-11,8.2,26,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,3,40,-100,39.0503762,-94.5864753,10.7,11,181.1,244.3,-15,-1.6,24,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,3,40,-100,39.0499499,-94.5865189,8.6,7.1,182,244.3,-15,-1.6,24,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,43,-97,39.0497379,-94.586555,6.4,5.2,177.2,244.3,-14,7,26,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9844235,38454,11,876,249,2,1957.6,4,43,-97,39.049591,-94.586525,8.6,1.3,174.3,244.3,-16,3.2,25,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9844235,38454,11,876,249,2,1957.6,4,43,-97,39.0495343,-94.5864941,7.5,0.4,208.8,243,-16,2.6,25,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9844235,38454,11,876,249,2,1957.6,4,42,-98,39.0494903,-94.5865122,9.7,2.1,176.2,243,-16,1,26,6,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9844235,38454,11,876,249,2,1957.6,3,41,-99,39.0492727,-94.5865075,22.5,4.2,179.9,242.6,-18,-4.6,26,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9844235,38454,11,876,249,2,1957.6,3,41,-99,39.0491276,-94.5865275,19.5,0.6,245.4,239.8,-18,10.4,26,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,46,-94,39.0491176,-94.5865565,31.7,0,264.9,239.8,-14,4.6,26,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,46,-94,39.0491222,-94.5865203,15.8,1.1,180.7,243,-14,9,26,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,49,-91,39.0491222,-94.5865203,15.8,1.1,180.7,243,-14,9,28,6,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,9087500,35498,12,876,13,2,1957.6,4,49,-91,39.0486588,-94.5866934,7,9.2,202.3,243.2,-14,10.4,28,6,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,65,-75,39.0423018,-94.5874606,10.7,1.5,274,209.5,-7,13.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,65,-75,39.0422907,-94.5875205,29.3,1.1,254.6,220.3,-7,3,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,54,-86,39.0422164,-94.5875698,19.8,1.1,214.4,220.3,-16,-5.2,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,54,-86,39.0422006,-94.5876916,7,3.6,264.9,220.3,-16,0.2,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,54,-86,39.0419663,-94.5881734,9.6,7.8,186.9,220.3,-15,9.6,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,53,-87,39.0415031,-94.5881878,9.6,1,190.4,220.3,-14,-3.6,29,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,53,-87,39.041522,-94.5881608,12.9,0.5,304.9,220.3,-14,-3.6,29,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,50,-90,39.041603,-94.5881146,8.6,0.7,35.5,220.3,-16,5.6,30,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,49,-91,39.0415914,-94.5880846,17.3,0.5,105.1,220.3,-14,12.8,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,49,-91,39.0416098,-94.5880843,17.7,0.3,16.6,220.3,-14,0.2,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,51,-89,39.0415983,-94.5880788,11.9,0.2,146.5,220.3,-13,-2.8,29,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108929,39488,1,66611,330,66,2127.5,4,51,-89,39.0412766,-94.5880635,17.1,7.1,179.2,220.3,-13,-5.6,29,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,50,-90,39.0408146,-94.5880399,6.4,6.2,175.7,220.3,-14,3.6,29,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,50,-90,39.0408087,-94.5880487,12.9,0.6,184.9,220.3,-14,3.2,29,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,52,-88,39.0408544,-94.5880581,9.6,0.1,342.5,220.3,-12,6.6,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,51,-89,39.0408898,-94.5880528,8.6,0.2,16.1,220.3,-15,5.2,30,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,51,-89,39.0409087,-94.5880547,7.5,0.2,336.4,220.3,-15,5,30,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,56,-84,39.040537,-94.5881454,5.7,8.5,183.3,226.8,-13,6.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,56,-84,39.0400404,-94.588198,8,5.2,187.8,226.8,-11,6.2,29,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,56,-84,39.040017,-94.5881859,9.6,1.1,175.6,227.8,-11,7.4,29,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,52,-88,39.0399525,-94.587673,12.9,9.2,93.6,227.8,-12,3.4,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,62,-78,39.0398435,-94.5871874,8,3.9,177,227.5,-14,4.6,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130754,20042,2,66611,436,66,2127.5,4,46,-94,39.0391893,-94.5871741,9.6,8.7,179.9,230.8,-16,-3.4,29,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108931,39488,3,66611,380,66,2127.5,4,59,-81,39.0386493,-94.5871264,8.6,0.7,182.3,230.8,-9,14.2,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108931,39488,3,66611,380,66,2127.5,4,59,-81,39.0384341,-94.5871325,6.4,4,194.5,230,-9,9.4,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108931,39488,3,66611,380,66,2127.5,4,57,-83,39.0383323,-94.5872138,8,0.3,192.6,230,-13,10.6,31,2,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10108931,39488,3,66611,380,66,2127.5,4,57,-83,39.0383491,-94.5872251,8.3,0.2,198.1,235.4,-13,10.8,31,2,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,58,-82,39.0383492,-94.5872212,7.3,0.3,197.4,235.4,-11,11.2,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,58,-82,39.0379244,-94.5871916,7.5,9.5,178.9,235.4,-11,13.6,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,56,-84,39.0369169,-94.5872127,7,5.3,178.4,235.4,-10,11.4,30,2,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,47,-93,39.0366898,-94.5871957,8.6,2,179.8,235.4,-14,7.4,27,2,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,47,-93,39.036646,-94.587234,8.2,2.2,181.1,228.6,-14,-1.2,27,2,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,50,-90,39.0364259,-94.5872519,13.5,6.9,181,230.3,-16,1.4,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5130497,20041,1,66611,165,66,2127.5,4,50,-90,39.0356981,-94.5871886,15,10.3,177,230.3,-16,5.4,28,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118669,39526,13,876,332,2,1957.6,4,51,-89,39.035288,-94.587231,9.6,6.1,182.7,230.3,-12,1.6,29,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,59,-81,39.0351452,-94.5873012,8.2,0.3,182.8,230.3,-14,-3.2,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,59,-81,39.0351625,-94.5873276,10.4,0.2,184.3,238.3,-14,12.2,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,56,-84,39.0351097,-94.5873278,8.7,3.4,184.1,238.2,-12,-1.2,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,56,-84,39.0348887,-94.5869921,7.5,7.7,90.7,238.3,-12,2.8,31,3,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0348466,-94.5856171,9.6,9.4,91.1,238.3,-17,3,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,5125645,20022,13,876,2,2,1957.6,4,42,-98,39.0348741,-94.5848918,7.5,2.8,86.8,238.3,-20,4.8,26,6,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,47,-93,39.0348431,-94.5848547,4.3,0.7,101.5,228.1,-15,-1.8,27,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,47,-93,39.0347973,-94.5846123,6.9,5.3,97,227.8,-12,-2.4,26,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,25670668,100276,12,876,112,2,1957.6,4,47,-93,39.0347647,-94.5842979,9.6,4.7,119.7,227.8,-12,-1.2,26,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,60,-80,39.0345513,-94.5841492,8.6,3.6,172.4,228.1,-14,7,31,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,54,-86,39.0344143,-94.5842737,8.4,0.8,352.6,228.1,-14,2.6,31,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,54,-86,39.0344567,-94.5840874,35.6,1,356.9,228.1,-14,3.6,31,5,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,52,-88,39.0344496,-94.584099,21.3,1.5,122.7,228.1,-13,3.6,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,52,-88,39.0345604,-94.584249,16.6,1.9,359.8,229.3,-13,-3,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,58,-82,39.0346219,-94.58423,21.5,1,67,229.3,-14,5.2,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,58,-82,39.0345424,-94.5840541,11.4,0.3,90.6,229.3,-14,7.8,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.0345148,-94.5840177,9.1,0.1,90.1,229.3,-10,4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.0346459,-94.5843268,9.1,9.6,300.5,229.3,-10,7,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.0346954,-94.5844165,5.1,1,303.7,229.3,-10,6.8,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,56,-84,39.0346999,-94.584396,67.9,0.2,37.8,229.3,-11,3.6,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,56,-84,39.0346981,-94.5843694,7.4,0.2,85.2,229.3,-11,3,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,56,-84,39.0345445,-94.5840977,7.9,0.4,103.9,229.3,-11,3,30,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,57,-83,39.0346206,-94.5841236,13.3,1.6,52.2,229.3,-13,4.6,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,57,-83,39.0346901,-94.5841016,18.6,1.4,53.5,226.4,-13,7.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,57,-83,39.0346934,-94.5840891,15.7,1.6,76.2,222.5,-13,4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,57,-83,39.0347191,-94.584041,13.7,1.4,74,221.4,-13,4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.0346833,-94.5839169,11.7,1.8,97,221.8,-13,4.6,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.0346963,-94.5838302,13.4,1.5,84,222.1,-13,3.8,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,59,-81,39.034723,-94.5837412,15.2,1.5,84.2,222.6,-13,3.8,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,63,-77,39.0347419,-94.5836512,16.1,1.5,69.2,223,-10,2,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,63,-77,39.0347613,-94.583569,11.5,0.7,75.8,222.7,-10,6,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,55,-85,39.034758,-94.5835648,22.7,0.3,214.7,222.2,-13,6,31,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,55,-85,39.0347269,-94.5834325,20.9,1.4,83.7,222.7,-13,9,31,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,58,-82,39.034726,-94.5833759,19.6,0.7,82.2,222.2,-14,6.6,31,4,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,61,-79,39.0346884,-94.583304,18.7,0.8,100.1,222.7,-10,12.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,61,-79,39.0346038,-94.5832504,18.5,1.5,125.4,225.2,-10,12.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
LTE,LTE,42243,10118668,39526,12,876,52,2,1957.6,4,61,-79,39.0345938,-94.5832097,22.4,1.6,107.2,228.1,-10,7.4,31,-1,2 oct 2019 15 to 16 hrs,80 F,73 F,79 %,NNW,12 mph,30 mph,28.78 in,0.0 in,Mostly Cloudy
